step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D
2573,3916,0.29583725758007917,21,13,9,17,44,3815
2574,3920,0.29650430904818886,16,14,7,23,50,3806
2575,3925,0.29733934565526854,19,16,9,19,47,3810
2576,3933,0.2986782210631431,17,24,5,29,49,3801
2577,3945,0.3006930071413841,21,20,10,29,49,3804
2578,3965,0.3040681256562734,27,18,11,36,46,3807
2579,3975,0.3057636598919695,25,16,10,36,56,3822
2580,3978,0.306273350634468,23,20,8,36,59,3829
2581,3992,0.30865816396214596,21,16,16,26,58,3841
2582,3994,0.3089996897292055,29,22,10,30,61,3840
2583,4005,0.3108818072084807,22,17,15,32,61,3847
2584,4001,0.310196672632353,27,21,12,34,57,3854
2585,4008,0.3113962027792892,28,14,15,28,73,3843
2586,3992,0.30865816396214596,39,16,3,31,70,3849
2587,3988,0.3079757398229006,27,7,8,28,75,3847
2588,3962,0.3035604989230729,26,10,3,25,58,3866
2589,3948,0.30119791254809175,19,6,6,15,72,3844
2590,3934,0.29884582368091067,25,6,5,15,46,3851
2591,3927,0.2976737398683,22,8,5,12,60,3827
2592,3922,0.29683816088284526,29,6,5,13,48,3826
2593,3916,0.29583725758007917,17,13,4,17,50,3821
2594,3909,0.29467201444315666,18,12,9,15,44,3818
2595,3914,0.29550405837477123,22,11,8,16,51,3801
2596,3906,0.29417344336786444,17,14,9,18,43,3813
2597,3898,0.29284632934877647,20,6,9,20,53,3798
2598,3886,0.29086225164800117,26,7,3,19,53,3790
2599,3872,0.28855754644459963,23,3,4,19,49,3788
2600,3849,0.2847949168310962,9,5,3,12,52,3791
2601,3831,0.28187093910800437,15,6,4,11,41,3772
2602,3818,0.27977055782998045,9,5,3,11,45,3758
2603,3806,0.27784026335740425,20,5,3,10,35,3745
2604,3794,0.27591818490640896,15,4,1,14,40,3732
2605,3776,0.2730505499825685,10,2,2,11,36,3733
2606,3764,0.2711491652675349,14,3,2,4,40,3713
2607,3760,0.2705172212483106,19,3,3,4,30,3705
2608,3755,0.2697285955868184,15,8,2,9,31,3695
2609,3752,0.26925611673694916,18,7,4,11,30,3685
2610,3753,0.2694135515985271,11,6,5,12,35,3683
2611,3749,0.2687841609008936,16,12,1,17,30,3677
2612,3751,0.269098739988051,12,5,8,9,39,3676
2613,3751,0.269098739988051,19,7,4,11,30,3680
2614,3749,0.2687841609008936,15,11,3,15,36,3671
2615,3746,0.26831272856767574,10,6,8,15,31,3679
2616,3751,0.269098739988051,16,10,6,13,34,3667
2617,3754,0.2695710445545714,15,9,7,19,28,3673
2618,3758,0.2702015969573765,20,10,4,24,33,3663
2619,3769,0.27194039769113004,20,8,7,17,41,3665
2620,3764,0.2711491652675349,23,11,3,17,40,3675
2621,3760,0.2705172212483106,13,9,5,16,48,3673
2622,3760,0.2705172212483106,26,6,6,13,39,3670
2623,3756,0.26988620467695346,22,8,4,12,44,3670
2624,3754,0.2695710445545714,17,6,6,13,40,3674
2625,3746,0.26831272856767574,18,7,3,15,36,3675
2626,3741,0.26752817266718854,15,6,5,13,41,3666
2627,3732,0.26611964702185936,12,6,3,12,37,3671
2628,3727,0.2653391782857347,13,7,3,9,39,3661
2629,3726,0.26518326012535537,19,4,4,7,33,3660
2630,3720,0.2642489816897696,17,11,2,12,34,3650
2631,3711,0.2628515252864879,7,5,7,11,35,3655
2632,3711,0.2628515252864879,19,4,4,13,29,3642
2633,3707,0.2622319620632852,11,9,3,13,33,3642
2634,3707,0.2622319620632852,14,9,4,19,26,3635
2635,3705,0.26192253366857116,7,8,5,17,34,3636
2636,3714,0.2633168153281842,17,8,7,16,30,3627
2637,3716,0.26362730255346506,21,10,3,22,33,3625
2638,3719,0.264093473861074,22,3,5,16,41,3629
2639,3713,0.2631616598585368,12,12,1,15,39,3640
2640,3715,0.2634720295652609,16,7,5,13,34,3638
2641,3712,0.26300656317257065,13,12,4,18,32,3636
2642,3718,0.2639380247177985,17,4,8,15,35,3633
2643,3709,0.26254162597853126,21,6,2,18,36,3635
2644,3710,0.26269654621644073,19,4,3,13,47,3623
2645,3702,0.26145883295514527,20,9,1,13,34,3633
2646,3703,0.2616133409214133,17,9,4,15,37,3620
2647,3698,0.26084139083799185,7,13,5,16,34,3628
2648,3700,0.261149993915751,14,13,5,19,33,3614
2649,3706,0.262077218417904,13,8,10,18,30,3621
2650,3709,0.26254162597853126,21,10,4,20,38,3613
2651,3712,0.26300656317257065,15,12,6,17,42,3617
2652,3714,0.2633168153281842,19,16,8,16,39,3614
2653,3724,0.26487159952696465,20,13,11,22,38,3610
2654,3724,0.26487159952696465,17,19,5,29,44,3610
2655,3731,0.26596343627349794,20,10,13,26,44,3611
2656,3738,0.2670581387011851,27,15,7,31,44,3607
2657,3739,0.26721475835085395,20,13,11,30,50,3614
2658,3737,0.2669015774138734,24,9,5,31,52,3618
2659,3732,0.26611964702185936,21,15,6,28,49,3618
2660,3735,0.26658862999609406,24,10,10,24,54,3610
2661,3738,0.2670581387011851,28,15,4,22,56,3610
2662,3735,0.26658862999609406,23,19,7,24,53,3612
2663,3744,0.26799873142007963,24,14,10,24,59,3604
2664,3744,0.26799873142007963,31,23,9,23,56,3602
2665,3753,0.2694135515985271,29,9,16,29,57,3604
2666,3761,0.2706751203513944,39,18,6,35,55,3600
2667,3768,0.27178203553814795,28,12,11,38,58,3614
2668,3772,0.2724158308506629,28,15,8,38,56,3623
2669,3763,0.27099109237970154,20,16,6,42,54,3634
2670,3769,0.27194039769113004,19,14,13,35,56,3626
2671,3769,0.27194039769113004,25,18,11,39,46,3630
2672,3787,0.2748007809052819,29,16,13,34,67,3610
2673,3779,0.27352719484520194,38,22,10,42,54,3621
2674,3800,0.27687819487561016,32,11,17,39,74,3606
2675,3800,0.27687819487561016,40,26,9,46,56,3623
2676,3830,0.2817090315997901,37,14,21,42,76,3610
2677,3832,0.28203290313285023,42,40,7,51,69,3621
2678,3852,0.2852840174662185,33,20,28,53,78,3620
2679,3858,0.28626373113890524,43,31,9,64,78,3627
2680,3878,0.2895439476992024,40,22,23,52,90,3631
2681,3891,0.2916879869255448,55,23,17,55,80,3648
2682,3908,0.294505769425149,48,25,19,54,98,3647
2683,3914,0.29550405837477123,46,25,18,61,80,3678
2684,3926,0.297506515676726,45,28,14,65,97,3665
2685,3930,0.2981757371914264,44,27,16,65,85,3689
2686,3945,0.3006930071413841,48,22,16,62,99,3683
2687,3946,0.3008612553369225,46,22,15,55,94,3713
2688,3944,0.30052481259015645,41,22,15,44,104,3720
2689,3945,0.3006930071413841,40,22,17,37,92,3736
2690,3950,0.30153478399746125,49,24,16,40,89,3727
2691,3963,0.30372965471508806,54,22,18,42,90,3724
2692,3972,0.30525444413005176,45,26,15,52,92,3733
2693,3974,0.30559386848940834,39,27,13,54,96,3743
2694,3967,0.3044068088791486,44,25,16,54,86,3749
2695,3984,0.30729415383665276,56,10,19,53,97,3732
2696,3968,0.3045762300230803,44,34,4,54,98,3750
2697,3977,0.30610340099429095,43,14,20,42,105,3744
2698,3970,0.3049152312291949,53,20,8,45,84,3767
2699,3957,0.3027155179106414,36,14,13,38,102,3767
2700,3947,0.3010295571485748,46,9,10,38,82,3772
2701,3934,0.29884582368091067,35,16,4,35,91,3766
2702,3919,0.2963374646157745,28,13,9,29,75,3780
2703,3903,0.29367536462113836,36,14,5,29,79,3756
2704,3903,0.29367536462113836,34,10,10,23,77,3749
2705,3901,0.2933435859867498,38,17,7,26,67,3748
2706,3899,0.2930120266851771,34,19,7,34,70,3737
2707,3902,0.2935094479002842,34,16,14,21,84,3730
2708,3904,0.293841336123363,41,21,11,29,69,3731
2709,3907,0.29433957905798147,36,17,15,33,77,3726
2710,3906,0.29417344336786444,38,17,8,38,78,3728
2711,3909,0.29467201444315666,29,21,7,42,76,3731
2712,3912,0.2951710771393311,31,25,10,42,70,3731
2713,3922,0.29683816088284526,33,21,15,39,80,3724
2714,3926,0.297506515676726,35,21,13,43,74,3736
2715,3937,0.29934895512982734,43,21,12,47,77,3726
2716,3938,0.2995167733857578,40,27,9,49,82,3730
2717,3946,0.3008612553369225,40,17,19,40,84,3738
2718,3951,0.30170329999055373,48,20,9,55,75,3739
2719,3959,0.3030533506102118,36,24,12,51,90,3738
2720,3962,0.3035604989230729,39,27,13,46,85,3749
2721,3967,0.3044068088791486,54,18,14,48,90,3738
2722,3957,0.3027155179106414,37,14,15,42,97,3762
2723,3951,0.30170329999055373,52,18,10,42,87,3748
2724,3946,0.3008612553369225,39,19,14,38,93,3748
2725,3937,0.29934895512982734,42,18,12,43,81,3750
2726,3935,0.2990134802497037,43,17,12,43,88,3734
2727,3919,0.2963374646157745,47,14,8,48,80,3738
2728,3908,0.294505769425149,46,12,8,41,95,3717
2729,3896,0.29251509943345017,47,7,9,37,82,3726
2730,3877,0.28937940881050184,40,15,3,41,84,3713
2731,3864,0.2872454571155312,37,10,9,34,83,3704
2732,3854,0.285610364786726,41,8,8,25,83,3699
2733,3843,0.2838182311009984,40,11,8,23,74,3698
2734,3839,0.28316823189624735,44,12,6,22,82,3677
2735,3834,0.28235700064335234,33,18,8,25,69,3686
2736,3839,0.28316823189624735,34,16,13,26,65,3680
2737,3850,0.28495789429901025,37,18,14,27,68,3675
2738,3854,0.285610364786726,42,24,12,37,64,3671
2739,3861,0.28675434290877766,28,17,17,40,74,3678
2740,3858,0.28626373113890524,41,25,9,45,68,3673
2741,3867,0.28773707311480157,33,14,17,35,89,3670
2742,3863,0.28708169659331545,44,16,10,42,66,3689
2743,3858,0.28626373113890524,33,20,9,32,93,3676
2744,3857,0.2861003056456867,39,13,14,33,65,3694
2745,3854,0.285610364786726,33,20,10,34,82,3678
2746,3859,0.28642721252960696,39,13,13,32,71,3686
2747,3855,0.28577362244606946,35,26,6,41,73,3678
2748,3866,0.2875731454002695,25,16,19,34,73,3688
2749,3871,0.2883933405583661,36,28,11,47,58,3686
2750,3883,0.2903674728647903,30,24,17,42,84,3674
2751,3892,0.2918532993501464,42,25,15,45,71,3685
2752,3903,0.29367536462113836,42,25,17,47,87,3674
2753,3910,0.29483831408574157,45,22,16,51,78,3691
2754,3917,0.2960039388549605,41,24,14,42,100,3689
2755,3926,0.297506515676726,57,20,14,42,80,3704
2756,3939,0.2996846454819132,40,25,16,47,93,3705
2757,3931,0.2983431777909101,37,30,13,52,82,3725
2758,3947,0.3010295571485748,41,19,24,35,100,3712
2759,3948,0.30119791254809175,48,37,8,56,79,3719
2760,3962,0.3035604989230729,36,21,25,51,96,3719
2761,3946,0.3008612553369225,46,25,12,61,84,3734
2762,3955,0.302377898421002,52,13,17,51,116,3697
2763,3937,0.29934895512982734,44,23,9,49,92,3738
2764,3941,0.30002055108352377,47,16,16,40,104,3714
2765,3932,0.2985106724239706,57,17,10,40,92,3725
2766,3916,0.29583725758007917,38,15,7,40,105,3727
2767,3907,0.29433957905798147,44,18,8,28,97,3721
2768,3901,0.2933435859867498,43,30,8,37,88,3701
2769,3919,0.2963374646157745,42,13,20,38,82,3706
2770,3909,0.29467201444315666,39,37,5,43,94,3701
2771,3929,0.2980083506529321,51,13,26,32,92,3695
2772,3926,0.297506515676726,44,22,9,46,86,3722
2773,3935,0.2990134802497037,40,26,15,43,90,3712
2774,3934,0.29884582368091067,43,25,11,56,76,3724
2775,3948,0.30119791254809175,35,18,15,39,102,3725
2776,3942,0.30018858453316016,59,15,11,37,77,3749
2777,3938,0.2995167733857578,38,16,12,28,109,3739
2778,3908,0.294505769425149,46,12,7,31,75,3767
2779,3903,0.29367536462113836,42,9,6,26,100,3725
2780,3879,0.2897085420023579,40,11,5,22,72,3753
2781,3867,0.28773707311480157,36,10,6,27,80,3720
2782,3854,0.285610364786726,35,3,9,19,69,3732
2783,3838,0.28300587288110746,36,10,2,19,76,3711
2784,3815,0.27928721594993133,23,10,4,17,68,3716
2785,3810,0.2784827837485628,32,6,7,17,62,3691
2786,3795,0.2760780434271086,26,11,3,18,61,3691
2787,3784,0.2743227547492895,18,9,6,18,60,3684
2788,3773,0.27257442407361226,24,13,5,21,52,3669
2789,3769,0.27194039769113004,19,11,8,22,55,3658
2790,3761,0.2706751203513944,27,11,8,22,52,3649
2791,3756,0.26988620467695346,26,11,6,23,60,3635
2792,3744,0.26799873142007963,25,6,8,17,56,3644
2793,3733,0.26627591623655694,23,12,2,22,54,3631
2794,3723,0.26471585712260803,19,9,6,15,57,3627
2795,3717,0.2637826342764449,26,7,6,15,46,3623
2796,3709,0.26254162597853126,26,10,3,20,50,3608
2797,3713,0.2631616598585368,21,10,7,16,51,3604
2798,3707,0.2622319620632852,20,15,4,21,40,3613
2799,3711,0.2628515252864879,20,8,11,18,49,3601
2800,3704,0.2617679078311398,29,11,6,22,41,3602
2801,3705,0.26192253366857116,22,8,7,15,64,3588
2802,3697,0.2606871778235816,27,12,6,20,40,3600
2803,3696,0.2605330238461083,23,13,5,24,55,3577
2804,3691,0.2597631400502712,25,12,7,31,40,3581
2805,3698,0.26084139083799185,16,17,7,26,62,3563
2806,3704,0.2617679078311398,31,16,9,28,39,3575
2807,3719,0.264093473861074,14,15,13,30,54,3578
2808,3717,0.2637826342764449,35,19,8,37,42,3578
2809,3723,0.26471585712260803,15,11,11,32,73,3575
2810,3717,0.2637826342764449,33,12,7,29,48,3594
2811,3719,0.264093473861074,25,11,7,33,61,3580
2812,3706,0.262077218417904,30,12,6,30,53,3588
2813,3705,0.26192253366857116,22,4,10,23,64,3583
2814,3688,0.25930191919436607,25,9,2,22,49,3598
2815,3685,0.2588412309024354,21,3,7,15,56,3586
2816,3673,0.25700381136655964,22,11,2,14,46,3590
2817,3665,0.25578361489649876,9,10,6,16,48,3584
2818,3661,0.2551749443441376,19,9,6,18,36,3577
2819,3665,0.25578361489649876,15,16,9,19,42,3560
2820,3666,0.25593593133270837,25,9,10,24,37,3560
2821,3666,0.25593593133270837,24,13,4,24,57,3544
2822,3665,0.25578361489649876,19,9,9,17,49,3563
2823,3672,0.25685107878360613,21,18,7,20,50,3549
2824,3685,0.2588412309024354,29,14,11,27,45,3546
2825,3703,0.2616133409214133,22,25,8,33,56,3541
2826,3716,0.26362730255346506,30,22,13,30,54,3554
2827,3728,0.26549515499771664,25,25,10,38,64,3554
2828,3742,0.26768496729869096,21,23,16,32,66,3570
2829,3762,0.2708330774014145,31,30,13,37,64,3567
2830,3777,0.27320937396782013,27,32,13,46,66,3578
2831,3806,0.27784026335740425,25,33,18,50,69,3582
2832,3836,0.2826813239526095,37,34,17,54,70,3594
2833,3866,0.2875731454002695,42,34,21,58,80,3601
2834,3885,0.29069727013811797,42,30,19,63,89,3623
2835,3913,0.2953375404975491,43,34,19,56,97,3636
2836,3924,0.29717222983107877,44,32,16,61,91,3669
2837,3941,0.30002055108352377,40,30,19,58,105,3672
2838,3942,0.30018858453316016,46,31,18,46,106,3694
2839,3969,0.30474570414956226,49,30,21,48,110,3684
2840,3966,0.3042374407471146,40,42,15,47,110,3715
2841,3968,0.3045762300230803,34,30,23,53,105,3721
2842,3966,0.3042374407471146,41,26,15,49,100,3737
2843,3967,0.3044068088791486,33,29,17,35,115,3737
2844,3954,0.3022091687018042,39,26,16,39,89,3758
2845,3955,0.302377898421002,33,23,14,43,103,3738
2846,3952,0.30187186945799094,37,24,13,35,97,3749
2847,3951,0.30170329999055373,23,34,16,32,97,3750
2848,3962,0.3035604989230729,48,26,16,39,86,3736
2849,3966,0.3042374407471146,35,30,17,39,99,3742
2850,3961,0.3033913962889081,44,23,15,46,92,3746
2851,3954,0.3022091687018042,28,17,15,41,100,3760
2852,3938,0.2995167733857578,33,19,8,34,90,3770
2853,3934,0.29884582368091067,27,16,9,30,90,3766
2854,3913,0.2953375404975491,24,20,6,26,79,3779
2855,3910,0.29483831408574157,27,15,11,21,82,3757
2856,3890,0.29152272959026204,24,19,7,30,62,3768
2857,3891,0.2916879869255448,24,18,10,27,78,3733
2858,3879,0.2897085420023579,25,21,11,28,59,3747
2859,3889,0.2913575273696213,26,16,15,30,72,3720
2860,3883,0.2903674728647903,35,13,10,31,65,3735
2861,3886,0.29086225164800117,25,18,6,29,82,3723
2862,3865,0.2874092733925056,26,14,11,24,58,3753
2863,3855,0.28577362244606946,20,17,5,30,72,3721
2864,3841,0.2834931189152065,22,10,10,27,57,3729
2865,3828,0.28138538622203124,21,11,7,25,67,3710
2866,3823,0.28057726336682076,20,12,8,22,64,3702
2867,3808,0.27816140952435353,16,20,4,25,60,3698
2868,3802,0.27719865586630554,13,16,12,18,64,3685
2869,3810,0.2784827837485628,25,10,11,26,48,3682
2870,3806,0.27784026335740425,23,17,4,33,54,3679
2871,3804,0.2775193454156756,13,19,6,29,64,3675
2872,3807,0.27800080792320453,18,20,9,29,51,3677
2873,3811,0.2786435563294272,21,16,13,27,58,3672
2874,3808,0.27816140952435353,19,19,7,28,64,3674
2875,3801,0.27703839679076087,15,16,9,30,54,3684
2876,3788,0.2749602378738208,17,17,5,28,62,3672
2877,3795,0.2760780434271086,29,5,12,13,62,3667
2878,3777,0.27320937396782013,26,17,2,21,55,3674
2879,3784,0.2743227547492895,16,9,13,14,66,3659
2880,3768,0.27178203553814795,28,17,3,23,43,3670
2881,3769,0.27194039769113004,7,13,11,21,59,3657
2882,3757,0.27004387180661144,26,17,5,26,44,3651
2883,3772,0.2724158308506629,19,8,12,18,68,3632
2884,3753,0.2694135515985271,19,19,4,24,40,3666
2885,3759,0.270359380110782,17,11,11,19,63,3632
2886,3753,0.2694135515985271,25,14,5,25,42,3648
2887,3754,0.2695710445545714,14,14,7,24,58,3636
2888,3742,0.26768496729869096,16,13,10,17,48,3650
2889,3748,0.2686269585988077,17,16,10,17,57,3625
2890,3745,0.2681557008744998,19,12,10,25,38,3644
2891,3747,0.2684698144817483,21,15,6,29,56,3618
2892,3741,0.26752817266718854,17,13,9,26,49,3633
2893,3736,0.26674507450637464,17,15,7,25,56,3621
2894,3738,0.2670581387011851,17,12,8,25,51,3623
2895,3729,0.2656511902443482,22,16,6,22,52,3620
2896,3732,0.26611964702185936,17,7,11,17,56,3621
2897,3726,0.26518326012535537,22,23,2,27,46,3612
2898,3727,0.2653391782857347,14,10,15,19,53,3615
2899,3723,0.26471585712260803,22,5,8,25,42,3625
2900,3713,0.2631616598585368,22,9,2,24,56,3610
2901,3697,0.2606871778235816,13,3,6,12,52,3627
2902,3681,0.25822780897465564,23,6,1,14,41,3612
2903,3671,0.25669840560791396,10,4,5,11,45,3606
2904,3654,0.2541120644757946,20,0,4,8,34,3605
2905,3636,0.25139237792705393,8,3,0,9,43,3591
2906,3618,0.2486920942640796,13,2,1,4,34,3582
2907,3603,0.2464567302260676,9,2,1,5,30,3571
2908,3592,0.24482607989375413,9,2,1,4,27,3560
2909,3584,0.24364474105478992,6,5,1,5,26,3549
2910,3577,0.24261424402370463,9,4,2,7,20,3542
2911,3578,0.24276127634918032,13,2,3,7,24,3528
2912,3567,0.24114725192964317,9,5,0,9,24,3531
2913,3559,0.23997802330126128,9,4,1,4,32,3517
2914,3555,0.23939486559788137,7,3,4,6,20,3519
2915,3550,0.23866728515708957,9,9,1,9,25,3502
2916,3548,0.23837667839172907,7,3,4,8,26,3502
2917,3545,0.23794122425043068,11,7,1,10,23,3496
2918,3540,0.237216683912889,3,7,5,7,26,3497
2919,3538,0.23692729376361246,7,6,2,12,21,3492
2920,3533,0.23620488390715533,9,5,2,10,26,3486
2921,3526,0.23519606885257366,11,3,4,7,25,3483
2922,3518,0.23404679568105483,7,2,3,5,28,3481
2923,3512,0.2331874037227632,13,4,1,9,21,3470
2924,3505,0.23218755843963995,9,2,3,6,27,3465
2925,3501,0.23161756262467767,11,1,2,5,24,3462
2926,3489,0.2299134459938713,8,2,0,5,22,3464
2927,3483,0.22906469234477309,6,3,1,5,21,3453
2928,3475,0.22793645057321624,6,4,2,2,21,3448
2929,3470,0.22723329102679687,5,3,2,5,19,3441
2930,3465,0.22653166419416365,6,2,2,6,18,3436
2931,3460,0.22583157066402545,9,1,2,6,18,3429
2932,3458,0.22555196270338712,15,2,1,5,22,3415
2933,3450,0.22443598573092652,6,3,1,6,20,3422
2934,3442,0.22332393811081777,8,2,1,6,21,3412
2935,3433,0.22207758374846617,10,1,0,5,23,3403
2936,3422,0.22056102226713042,4,1,0,5,20,3403
2937,3413,0.21932573318098464,4,0,1,4,15,3398
2938,3409,0.21877831505686673,7,1,0,4,17,3384
2939,3406,0.218368397446755,8,3,0,6,13,3379
2940,3402,0.2178227020552129,3,4,1,6,16,3376
2941,3404,0.21809542668378892,11,4,1,6,17,3363
2942,3404,0.21809542668378892,7,4,1,7,18,3367
2943,3404,0.21809542668378892,8,6,2,6,17,3365
2944,3410,0.21891507730911577,9,2,5,5,18,3365
2945,3408,0.21864161432759077,13,6,1,9,18,3363
2946,3410,0.21891507730911577,3,4,5,4,26,3366
2947,3407,0.21850497512349748,17,4,3,9,13,3364
2948,3406,0.218368397446755,3,9,2,13,26,3354
2949,3409,0.21877831505686673,10,2,7,7,20,3360
2950,3410,0.21891507730911577,12,9,0,13,24,3351
2951,3417,0.21987413552380225,12,6,6,9,24,3353
2952,3418,0.22001138987531826,9,11,3,14,23,3357
2953,3418,0.22001138987531826,8,8,6,16,24,3356
2954,3418,0.22001138987531826,10,5,6,14,28,3355
2955,3412,0.21918878637348782,12,6,1,16,28,3355
2956,3404,0.21809542668378892,6,4,3,8,33,3358
2957,3395,0.21687010438657173,13,2,3,5,26,3355
2958,3387,0.2157851143677671,8,1,2,7,25,3352
2959,3374,0.21403040905516316,7,2,0,7,24,3347
2960,3366,0.21295576263140473,4,2,1,7,20,3340
2961,3361,0.21228610998083833,9,1,1,4,19,3332
2962,3357,0.21175149635152793,6,3,1,4,19,3328
2963,3353,0.21121786806260703,7,1,2,4,15,3328
2964,3347,0.21041927314631884,5,4,1,6,16,3321
2965,3347,0.21041927314631884,9,1,3,4,18,3312
2966,3349,0.21068522511710228,10,6,1,8,16,3306
2967,3346,0.21028638953572415,4,6,3,9,16,3311
2968,3347,0.21041927314631884,5,5,3,10,17,3306
2969,3348,0.21055221834002902,6,6,4,10,15,3306
2970,3346,0.21028638953572415,10,4,4,12,18,3300
2971,3344,0.2100208070626943,6,2,3,8,25,3302
2972,3338,0.20922553760049137,11,3,1,7,19,3303
2973,3335,0.20882873419483064,10,1,3,5,22,3297
2974,3332,0.20843248498282677,16,2,0,7,18,3292
2975,3325,0.20751005855963564,4,4,2,9,21,3292
2976,3323,0.20724706227911824,6,1,3,8,18,3289
2977,3321,0.206984312260586,8,5,1,7,20,3282
2978,3321,0.206984312260586,5,4,4,7,17,3284
2979,3317,0.20645955096934876,10,2,2,9,17,3281
2980,3309,0.20541298305512015,9,3,0,8,26,3271
2981,3301,0.20437035400936845,8,2,1,5,23,3270
2982,3296,0.20372071064126926,6,5,1,7,17,3265
2983,3300,0.2042403022840918,8,2,4,5,17,3260
2984,3301,0.20437035400936845,4,11,2,6,18,3259
2985,3310,0.20554358861947544,8,7,7,9,15,3255
2986,3321,0.206984312260586,9,10,4,14,19,3254
2987,3331,0.20830052506269606,8,12,6,16,19,3260
2988,3333,0.2085645064776783,6,16,5,18,26,3260
2989,3349,0.21068522511710228,11,9,11,15,26,3261
2990,3361,0.21228610998083833,18,10,5,21,24,3271
2991,3362,0.21241991734628402,11,16,2,23,35,3274
2992,3375,0.21416501695744142,8,7,11,16,33,3287
2993,3378,0.2145692101114584,20,15,3,21,27,3289
2994,3396,0.21700600513114254,9,9,10,19,38,3293
2995,3389,0.21605599252820445,21,12,3,23,27,3310
2996,3403,0.21795903360169544,7,10,7,15,50,3300
2997,3409,0.21877831505686673,16,16,6,15,23,3327
2998,3420,0.22028608307938724,11,17,8,22,37,3314
2999,3423,0.22069858409808263,8,13,9,24,31,3335
3000,3437,0.22263090459089244,18,13,8,22,41,3321
3001,3432,0.2219394071732938,19,14,5,27,37,3335
3002,3435,0.22235412126790433,11,8,7,17,55,3334
3003,3429,0.22152524622438408,17,12,2,19,38,3347
3004,3438,0.22276938842034372,11,11,9,12,41,3345
3005,3442,0.22332393811081777,24,14,6,22,28,3344
3006,3449,0.22429676485053143,16,6,9,16,47,3348
3007,3449,0.22429676485053143,28,8,4,17,39,3353
3008,3445,0.22374049537054946,12,12,3,18,47,3357
3009,3443,0.22346272910895498,16,13,5,18,37,3356
3010,3452,0.22471461167680484,21,6,8,15,43,3350
3011,3448,0.2241576053704259,22,9,3,19,37,3362
3012,3448,0.2241576053704259,13,9,6,9,52,3359
3013,3446,0.22387947062660732,22,11,6,15,26,3368
3014,3457,0.2254122507659128,10,11,9,13,45,3358
3015,3459,0.2256917360041982,18,13,8,19,24,3375
3016,3468,0.22695245633451444,14,13,8,23,43,3358
3017,3464,0.22639152280557442,17,9,7,20,37,3378
3018,3470,0.22723329102679687,21,2,7,14,50,3370
3019,3461,0.2259714666785052,18,13,1,16,36,3386
3020,3453,0.22485401673429078,4,13,3,15,50,3376
3021,3457,0.2254122507659128,18,5,9,11,27,3383
3022,3458,0.22555196270338712,24,6,3,18,38,3368
3023,3455,0.225133010998042,12,9,4,12,44,3377
3024,3453,0.22485401673429078,12,13,5,13,36,3376
3025,3455,0.225133010998042,10,12,5,15,36,3375
3026,3453,0.22485401673429078,16,9,5,19,33,3373
3027,3455,0.225133010998042,11,8,7,15,41,3371
3028,3453,0.22485401673429078,24,5,5,17,31,3373
3029,3453,0.22485401673429078,13,7,4,13,46,3370
3030,3444,0.2236015815300917,10,9,4,11,34,3385
3031,3448,0.2241576053704259,9,10,5,11,36,3373
3032,3448,0.2241576053704259,8,16,6,12,30,3376
3033,3460,0.22583157066402545,13,7,11,16,28,3373
3034,3455,0.225133010998042,19,11,2,23,32,3373
3035,3458,0.22555196270338712,10,3,7,11,49,3375
3036,3450,0.22443598573092652,13,12,2,12,29,3390
3037,3451,0.22457526800767674,7,10,6,13,34,3380
3038,3458,0.22555196270338712,18,10,5,15,27,3376
3039,3464,0.22639152280557442,10,15,4,20,35,3374
3040,3479,0.22850008135133415,12,13,8,15,36,3380
3041,3486,0.22948879365260627,14,21,5,23,30,3386
3042,3502,0.23175996988661582,14,12,11,22,41,3386
3043,3506,0.23233021019207964,17,14,6,23,39,3403
3044,3513,0.23333048308620766,13,9,6,21,44,3413
3045,3509,0.23275853206436437,15,13,5,17,37,3426
3046,3512,0.2331874037227632,13,10,6,17,45,3418
3047,3509,0.23275853206436437,19,9,5,20,33,3426
3048,3517,0.2339034110810871,5,15,7,12,50,3420
3049,3517,0.2339034110810871,18,19,7,18,26,3429
3050,3527,0.23534000243867986,12,12,7,26,46,3414
3051,3532,0.23606058465782068,19,18,5,24,42,3419
3052,3537,0.23678269000337998,7,17,8,22,49,3429
3053,3551,0.2388126797161414,20,15,10,16,44,3432
3054,3555,0.23939486559788137,16,19,4,27,46,3439
3055,3561,0.24026996641219364,11,14,7,22,50,3451
3056,3571,0.2417333217034117,21,16,8,18,43,3455
3057,3572,0.24187999065765764,13,18,6,22,47,3465
3058,3583,0.24349734570614037,21,15,8,20,47,3461
3059,3594,0.24512201868879657,19,18,8,22,47,3469
3060,3607,0.2470515028735817,23,16,9,25,47,3474
3061,3614,0.24809467333416066,20,17,7,32,46,3485
3062,3628,0.2501898521553547,16,16,9,25,58,3490
3063,3638,0.2516936084843271,17,23,7,20,56,3505
3064,3646,0.2529009241722188,19,18,9,24,46,3522
3065,3652,0.2538089212062397,19,17,9,26,54,3521
3066,3667,0.25608830726048126,27,17,11,25,51,3521
3067,3669,0.2563932375349564,26,17,8,28,59,3529
3068,3667,0.25608830726048126,20,14,8,24,65,3538
3069,3652,0.2538089212062397,15,17,7,20,59,3549
3070,3650,0.2535060166623378,15,14,12,24,50,3537
3071,3651,0.2536574390869779,22,13,7,27,55,3526
3072,3648,0.2532033509494647,10,18,5,23,60,3535
