step,node,sig,state_0,state_1,state_2,state_3,state_d,tate_D,DEAD,true_count
295,3577,0.24261424402370463,76,54,56,143,206,75,75,15403.0,0.7154,0.09626875
296,3585,0.24379219687275405,64,87,35,138,221,79,79,15475.0,0.717,0.09671875
297,3602,0.24630818771527108,64,67,53,118,221,91,91,15565.0,0.7204,0.09728125
298,3622,0.2492904768407777,89,69,41,128,209,83,83,15649.0,0.7244,0.09780625
299,3631,0.25064034976849786,73,74,42,131,229,81,81,15723.0,0.7262,0.09826875
300,3629,0.25033995805775827,83,57,48,139,207,99,99,15799.0,0.7258,0.09874375
301,3640,0.2519950784885917,83,62,37,137,236,80,80,15875.0,0.728,0.09921875
302,3627,0.2500398062377244,76,66,39,118,231,97,97,15939.0,0.7254,0.09961875
303,3610,0.24749821478614017,83,55,37,122,222,91,91,15998.0,0.722,0.0999875
304,3611,0.24764723916009962,77,47,35,99,233,85,85,16065.0,0.7222,0.10040625
305,3580,0.24305552257533283,71,61,26,104,203,98,98,16113.0,0.716,0.10070625
306,3578,0.24276127634918032,63,48,32,109,206,82,82,16176.0,0.7156,0.1011
307,3568,0.24129367844801225,70,58,29,113,181,89,89,16237.0,0.7136,0.10148125
308,3582,0.24335001083675412,69,54,37,111,198,76,76,16305.0,0.7164,0.10190625
309,3581,0.24320273645653318,68,70,35,109,194,81,81,16369.0,0.7162,0.10230625
310,3607,0.2470515028735817,78,51,40,127,185,71,71,16438.0,0.7214,0.1027375
311,3618,0.2486920942640796,66,69,32,120,200,74,74,16503.0,0.7236,0.10314375
312,3621,0.24914079108287907,71,64,37,111,208,81,81,16569.0,0.7242,0.10355625
313,3630,0.25049012393285025,68,59,37,113,201,77,77,16633.0,0.726,0.10395625
314,3641,0.25214590325189945,76,63,38,114,195,83,83,16701.0,0.7282,0.10438125
315,3645,0.25274980041693096,53,74,39,115,212,92,92,16775.0,0.729,0.10484375
316,3666,0.25593593133270837,64,81,42,120,202,77,77,16846.0,0.7332,0.1052875
317,3698,0.26084139083799185,74,67,55,116,202,83,83,16935.0,0.7396,0.10584375
318,3709,0.26254162597853126,90,72,42,138,210,76,76,16994.0,0.7418,0.1062125
